date,price,change,change_percentage
3/9/1988,269.06,-0.37,-0.14%
3/10/1988,263.84,-5.22,-1.94%
3/11/1988,264.94,1.1,0.42%
3/14/1988,266.37,1.43,0.54%
3/15/1988,266.13,-0.24,-0.09%
3/16/1988,268.65,2.52,0.95%
3/17/1988,271.22,2.57,0.96%
3/18/1988,271.12,-0.1,-0.04%
3/21/1988,268.74,-2.38,-0.88%
3/22/1988,268.84,0.1,0.04%
3/23/1988,268.91,0.07,0.03%
3/24/1988,263.35,-5.56,-2.07%
3/25/1988,258.51,-4.84,-1.84%
3/28/1988,258.06,-0.45,-0.17%
3/29/1988,260.07,2.01,0.78%
3/30/1988,258.07,-2,-0.77%
3/31/1988,258.89,0.82,0.32%
4/4/1988,256.09,-2.8,-1.08%
4/5/1988,258.51,2.42,0.94%
4/6/1988,265.49,6.98,2.70%
4/7/1988,266.16,0.67,0.25%
4/8/1988,269.43,3.27,1.23%
4/11/1988,270.16,0.73,0.27%
4/12/1988,271.37,1.21,0.45%
4/13/1988,271.58,0.21,0.08%
4/14/1988,259.75,-11.83,-4.36%
4/15/1988,259.77,0.02,0.01%
4/18/1988,259.21,-0.56,-0.22%
4/19/1988,257.92,-1.29,-0.50%
4/20/1988,256.13,-1.79,-0.69%
4/21/1988,256.42,0.29,0.11%
4/22/1988,260.14,3.72,1.45%
4/25/1988,262.51,2.37,0.91%
4/26/1988,263.93,1.42,0.54%
4/27/1988,263.8,-0.13,-0.05%
4/28/1988,262.61,-1.19,-0.45%
4/29/1988,261.33,-1.28,-0.49%
5/2/1988,261.56,0.23,0.09%
5/3/1988,263,1.44,0.55%
5/4/1988,260.32,-2.68,-1.02%
5/5/1988,258.79,-1.53,-0.59%
5/6/1988,257.48,-1.31,-0.51%
5/9/1988,256.54,-0.94,-0.37%
5/10/1988,257.62,1.08,0.42%
5/11/1988,253.31,-4.31,-1.67%
5/12/1988,253.85,0.54,0.21%
5/13/1988,256.78,2.93,1.15%
5/16/1988,258.71,1.93,0.75%
5/17/1988,255.39,-3.32,-1.28%
5/18/1988,251.35,-4.04,-1.58%
5/19/1988,252.57,1.22,0.49%
5/20/1988,253.02,0.45,0.18%
5/23/1988,250.83,-2.19,-0.87%
5/24/1988,253.51,2.68,1.07%
5/25/1988,253.76,0.25,0.10%
5/26/1988,254.63,0.87,0.34%
5/27/1988,253.42,-1.21,-0.48%
5/31/1988,262.16,8.74,3.45%
6/1/1988,266.69,4.53,1.73%
6/2/1988,265.33,-1.36,-0.51%
6/3/1988,266.45,1.12,0.42%
6/6/1988,267.05,0.6,0.23%
6/7/1988,265.17,-1.88,-0.70%
6/8/1988,271.52,6.35,2.39%
6/9/1988,270.2,-1.32,-0.49%
6/10/1988,271.26,1.06,0.39%
6/13/1988,271.43,0.17,0.06%
6/14/1988,274.3,2.87,1.06%
6/15/1988,274.45,0.15,0.05%
6/16/1988,269.77,-4.68,-1.71%
6/17/1988,270.68,0.91,0.34%
6/20/1988,268.94,-1.74,-0.64%
6/21/1988,271.67,2.73,1.02%
6/22/1988,275.66,3.99,1.47%
6/23/1988,274.82,-0.84,-0.30%
6/24/1988,273.78,-1.04,-0.38%
6/27/1988,269.06,-4.72,-1.72%
6/28/1988,272.31,3.25,1.21%
6/29/1988,270.98,-1.33,-0.49%
6/30/1988,273.5,2.52,0.93%
7/1/1988,271.78,-1.72,-0.63%
7/5/1988,275.81,4.03,1.48%
7/6/1988,272.02,-3.79,-1.37%
7/7/1988,271.78,-0.24,-0.09%
7/8/1988,270.02,-1.76,-0.65%
7/11/1988,270.55,0.53,0.20%
7/12/1988,267.85,-2.7,-1.00%
7/13/1988,269.32,1.47,0.55%
7/14/1988,270.26,0.94,0.35%
7/15/1988,272.05,1.79,0.66%
7/18/1988,270.51,-1.54,-0.57%
7/19/1988,268.47,-2.04,-0.75%
7/20/1988,270,1.53,0.57%
7/21/1988,266.66,-3.34,-1.24%
7/22/1988,263.5,-3.16,-1.19%
7/25/1988,264.68,1.18,0.45%
7/26/1988,265.19,0.51,0.19%
7/27/1988,262.5,-2.69,-1.01%
7/28/1988,266.02,3.52,1.34%
7/29/1988,272.02,6,2.26%
8/1/1988,272.21,0.19,0.07%
8/2/1988,272.06,-0.15,-0.06%
8/3/1988,272.98,0.92,0.34%
8/4/1988,271.93,-1.05,-0.38%
8/5/1988,271.15,-0.78,-0.29%
8/8/1988,269.98,-1.17,-0.43%
8/9/1988,266.49,-3.49,-1.29%
8/10/1988,261.9,-4.59,-1.72%
8/11/1988,262.75,0.85,0.32%
8/12/1988,262.55,-0.2,-0.08%
8/15/1988,258.69,-3.86,-1.47%
8/16/1988,260.56,1.87,0.72%
8/17/1988,260.77,0.21,0.08%
8/18/1988,261.03,0.26,0.10%
8/19/1988,260.24,-0.79,-0.30%
8/22/1988,256.98,-3.26,-1.25%
8/23/1988,257.09,0.11,0.04%
8/24/1988,261.13,4.04,1.57%
8/25/1988,259.18,-1.95,-0.75%
8/26/1988,259.68,0.5,0.19%
8/29/1988,262.33,2.65,1.02%
8/30/1988,262.51,0.18,0.07%
8/31/1988,261.52,-0.99,-0.38%
9/1/1988,258.35,-3.17,-1.21%
9/2/1988,264.48,6.13,2.37%
9/6/1988,265.59,1.11,0.42%
9/7/1988,265.87,0.28,0.11%
9/8/1988,265.88,0.01,0.00%
9/9/1988,266.84,0.96,0.36%
9/12/1988,266.47,-0.37,-0.14%
9/13/1988,267.43,0.96,0.36%
9/14/1988,269.31,1.88,0.70%
9/15/1988,268.13,-1.18,-0.44%
9/16/1988,270.65,2.52,0.94%
9/19/1988,268.82,-1.83,-0.68%
9/20/1988,269.73,0.91,0.34%
9/21/1988,270.16,0.43,0.16%
9/22/1988,269.18,-0.98,-0.36%
9/23/1988,269.76,0.58,0.22%
9/26/1988,268.88,-0.88,-0.33%
9/27/1988,268.26,-0.62,-0.23%
9/28/1988,269.08,0.82,0.31%
9/29/1988,272.59,3.51,1.30%
9/30/1988,271.91,-0.68,-0.25%
10/3/1988,271.38,-0.53,-0.19%
10/4/1988,270.62,-0.76,-0.28%
10/5/1988,271.86,1.24,0.46%
10/6/1988,272.39,0.53,0.19%
10/7/1988,278.07,5.68,2.09%
10/10/1988,278.24,0.17,0.06%
10/11/1988,277.93,-0.31,-0.11%
10/12/1988,273.98,-3.95,-1.42%
10/13/1988,275.22,1.24,0.45%
10/14/1988,275.5,0.28,0.10%
10/17/1988,276.41,0.91,0.33%
10/18/1988,279.38,2.97,1.07%
10/19/1988,276.97,-2.41,-0.86%
10/20/1988,282.88,5.91,2.13%
10/21/1988,283.66,0.78,0.28%
10/24/1988,282.28,-1.38,-0.49%
10/25/1988,282.38,0.1,0.04%
10/26/1988,281.38,-1,-0.35%
10/27/1988,277.28,-4.1,-1.46%
10/28/1988,278.53,1.25,0.45%
10/31/1988,278.97,0.44,0.16%
11/1/1988,279.06,0.09,0.03%
11/2/1988,279.06,0,0.00%
11/3/1988,279.2,0.14,0.05%
11/4/1988,276.31,-2.89,-1.04%
11/7/1988,273.93,-2.38,-0.86%
11/8/1988,275.15,1.22,0.45%
11/9/1988,273.33,-1.82,-0.66%
11/10/1988,273.69,0.36,0.13%
11/11/1988,267.92,-5.77,-2.11%
11/14/1988,267.72,-0.2,-0.07%
11/15/1988,268.34,0.62,0.23%
11/16/1988,263.82,-4.52,-1.68%
11/17/1988,264.6,0.78,0.30%
11/18/1988,266.47,1.87,0.71%
11/21/1988,266.22,-0.25,-0.09%
11/22/1988,267.21,0.99,0.37%
11/23/1988,269,1.79,0.67%
11/25/1988,267.23,-1.77,-0.66%
11/28/1988,268.64,1.41,0.53%
11/29/1988,270.91,2.27,0.84%
11/30/1988,273.7,2.79,1.03%
12/1/1988,272.49,-1.21,-0.44%
12/2/1988,271.81,-0.68,-0.25%
12/5/1988,274.93,3.12,1.15%
12/6/1988,277.59,2.66,0.97%
12/7/1988,278.13,0.54,0.19%
12/8/1988,276.59,-1.54,-0.55%
12/9/1988,277.03,0.44,0.16%
12/12/1988,276.52,-0.51,-0.18%
12/13/1988,276.31,-0.21,-0.08%
12/14/1988,275.31,-1,-0.36%
12/15/1988,274.28,-1.03,-0.37%
12/16/1988,276.29,2.01,0.73%
12/19/1988,278.91,2.62,0.95%
12/20/1988,277.47,-1.44,-0.52%
12/21/1988,277.38,-0.09,-0.03%
12/22/1988,276.87,-0.51,-0.18%
12/23/1988,277.87,1,0.36%
12/27/1988,276.83,-1.04,-0.37%
12/28/1988,277.08,0.25,0.09%
12/29/1988,279.4,2.32,0.84%
12/30/1988,277.72,-1.68,-0.60%
1/3/1989,275.31,-2.41,-0.87%
1/4/1989,279.43,4.12,1.50%
1/5/1989,280.01,0.58,0.21%
1/6/1989,280.67,0.66,0.24%
1/9/1989,280.98,0.31,0.11%
1/10/1989,280.38,-0.6,-0.21%
1/11/1989,282.01,1.63,0.58%
1/12/1989,283.17,1.16,0.41%
1/13/1989,283.87,0.7,0.25%
1/16/1989,284.14,0.27,0.10%
1/17/1989,283.55,-0.59,-0.21%
1/18/1989,286.53,2.98,1.05%
1/19/1989,286.91,0.38,0.13%
1/20/1989,286.63,-0.28,-0.10%
1/23/1989,284.5,-2.13,-0.74%
1/24/1989,288.49,3.99,1.40%
1/25/1989,289.14,0.65,0.23%
1/26/1989,291.69,2.55,0.88%
1/27/1989,293.82,2.13,0.73%
1/30/1989,294.99,1.17,0.40%
1/31/1989,297.47,2.48,0.84%
2/1/1989,297.09,-0.38,-0.13%
2/2/1989,296.84,-0.25,-0.08%
2/3/1989,296.97,0.13,0.04%
2/6/1989,296.04,-0.93,-0.31%
2/7/1989,299.63,3.59,1.21%
2/8/1989,298.65,-0.98,-0.33%
2/9/1989,296.06,-2.59,-0.87%
2/10/1989,292.02,-4.04,-1.36%
2/13/1989,292.54,0.52,0.18%
2/14/1989,291.81,-0.73,-0.25%
2/15/1989,294.24,2.43,0.83%
2/16/1989,294.81,0.57,0.19%
2/17/1989,296.76,1.95,0.66%
2/21/1989,295.98,-0.78,-0.26%
2/22/1989,290.91,-5.07,-1.71%
2/23/1989,292.05,1.14,0.39%
2/24/1989,287.13,-4.92,-1.68%
2/27/1989,287.82,0.69,0.24%
2/28/1989,288.86,1.04,0.36%
3/1/1989,287.11,-1.75,-0.61%
3/2/1989,289.95,2.84,0.99%
3/3/1989,291.18,1.23,0.42%
3/6/1989,294.81,3.63,1.25%
3/7/1989,293.87,-0.94,-0.32%
3/8/1989,294.08,0.21,0.07%
3/9/1989,293.93,-0.15,-0.05%
3/10/1989,292.88,-1.05,-0.36%
3/13/1989,295.32,2.44,0.83%
3/14/1989,295.14,-0.18,-0.06%
3/15/1989,296.67,1.53,0.52%
3/16/1989,299.44,2.77,0.93%
3/17/1989,292.69,-6.75,-2.25%
3/20/1989,289.92,-2.77,-0.95%
3/21/1989,291.33,1.41,0.49%
3/22/1989,290.49,-0.84,-0.29%
3/23/1989,288.98,-1.51,-0.52%
3/27/1989,290.57,1.59,0.55%
3/28/1989,291.59,1.02,0.35%
3/29/1989,292.35,0.76,0.26%
3/30/1989,292.52,0.17,0.06%
3/31/1989,294.87,2.35,0.80%
4/3/1989,296.39,1.52,0.52%
4/4/1989,295.31,-1.08,-0.36%
4/5/1989,296.24,0.93,0.31%
4/6/1989,295.29,-0.95,-0.32%
4/7/1989,297.16,1.87,0.63%
4/10/1989,297.11,-0.05,-0.02%
4/11/1989,298.49,1.38,0.46%
4/12/1989,298.99,0.5,0.17%
4/13/1989,296.4,-2.59,-0.87%
4/14/1989,301.36,4.96,1.67%
4/17/1989,301.72,0.36,0.12%
4/18/1989,306.02,4.3,1.43%
4/19/1989,307.15,1.13,0.37%
4/20/1989,306.19,-0.96,-0.31%
4/21/1989,309.61,3.42,1.12%
4/24/1989,308.69,-0.92,-0.30%
4/25/1989,306.75,-1.94,-0.63%
4/26/1989,306.93,0.18,0.06%
4/27/1989,309.58,2.65,0.86%
4/28/1989,309.64,0.06,0.02%
5/1/1989,309.12,-0.52,-0.17%
5/2/1989,308.12,-1,-0.32%
5/3/1989,308.16,0.04,0.01%
5/4/1989,307.77,-0.39,-0.13%
5/5/1989,307.61,-0.16,-0.05%
5/8/1989,306,-1.61,-0.52%
5/9/1989,305.19,-0.81,-0.26%
5/10/1989,305.8,0.61,0.20%
5/11/1989,306.95,1.15,0.38%
5/12/1989,313.84,6.89,2.24%
5/15/1989,316.16,2.32,0.74%
5/16/1989,315.28,-0.88,-0.28%
5/17/1989,317.48,2.2,0.70%
5/18/1989,317.97,0.49,0.15%
5/19/1989,321.24,3.27,1.03%
5/22/1989,321.98,0.74,0.23%
5/23/1989,318.32,-3.66,-1.14%
5/24/1989,319.14,0.82,0.26%
5/25/1989,319.17,0.03,0.01%
5/26/1989,321.59,2.42,0.76%
5/30/1989,319.05,-2.54,-0.79%
5/31/1989,320.52,1.47,0.46%
6/1/1989,321.97,1.45,0.45%
6/2/1989,325.52,3.55,1.10%
6/5/1989,322.03,-3.49,-1.07%
6/6/1989,324.24,2.21,0.69%
6/7/1989,326.95,2.71,0.84%
6/8/1989,326.75,-0.2,-0.06%
6/9/1989,326.69,-0.06,-0.02%
6/12/1989,326.24,-0.45,-0.14%
6/13/1989,323.91,-2.33,-0.71%
6/14/1989,323.83,-0.08,-0.02%
6/15/1989,320.08,-3.75,-1.16%
6/16/1989,321.35,1.27,0.40%
6/19/1989,321.89,0.54,0.17%
6/20/1989,321.25,-0.64,-0.20%
6/21/1989,320.48,-0.77,-0.24%
6/22/1989,322.32,1.84,0.57%
6/23/1989,328,5.68,1.76%
6/26/1989,326.6,-1.4,-0.43%
6/27/1989,328.44,1.84,0.56%
6/28/1989,325.81,-2.63,-0.80%
6/29/1989,319.68,-6.13,-1.88%
6/30/1989,317.98,-1.7,-0.53%
7/3/1989,319.23,1.25,0.39%
7/5/1989,320.64,1.41,0.44%
7/6/1989,321.55,0.91,0.28%
7/7/1989,324.91,3.36,1.04%
7/10/1989,327.07,2.16,0.66%
7/11/1989,328.78,1.71,0.52%
7/12/1989,329.81,1.03,0.31%
7/13/1989,329.95,0.14,0.04%
7/14/1989,331.84,1.89,0.57%
7/17/1989,332.44,0.6,0.18%
7/18/1989,331.35,-1.09,-0.33%
7/19/1989,335.73,4.38,1.32%
7/20/1989,333.51,-2.22,-0.66%
7/21/1989,335.9,2.39,0.72%
7/24/1989,333.67,-2.23,-0.66%
7/25/1989,333.88,0.21,0.06%
7/26/1989,338.05,4.17,1.25%
7/27/1989,341.99,3.94,1.17%
7/28/1989,342.15,0.16,0.05%
7/31/1989,346.08,3.93,1.15%
8/1/1989,343.75,-2.33,-0.67%
8/2/1989,344.34,0.59,0.17%
8/3/1989,344.74,0.4,0.12%
8/4/1989,343.92,-0.82,-0.24%
8/7/1989,349.41,5.49,1.60%
8/8/1989,349.35,-0.06,-0.02%
8/9/1989,346.94,-2.41,-0.69%
8/10/1989,348.25,1.31,0.38%
8/11/1989,344.74,-3.51,-1.01%
8/14/1989,343.06,-1.68,-0.49%
8/15/1989,344.71,1.65,0.48%
8/16/1989,345.66,0.95,0.28%
8/17/1989,344.45,-1.21,-0.35%
8/18/1989,346.03,1.58,0.46%
8/21/1989,340.67,-5.36,-1.55%
8/22/1989,341.19,0.52,0.15%
8/23/1989,344.7,3.51,1.03%
8/24/1989,351.52,6.82,1.98%
8/25/1989,350.52,-1,-0.28%
8/28/1989,352.09,1.57,0.45%
8/29/1989,349.84,-2.25,-0.64%
8/30/1989,350.65,0.81,0.23%
8/31/1989,351.45,0.8,0.23%
9/1/1989,353.73,2.28,0.65%
9/5/1989,352.56,-1.17,-0.33%
9/6/1989,349.24,-3.32,-0.94%
9/7/1989,348.35,-0.89,-0.25%
9/8/1989,348.76,0.41,0.12%
9/11/1989,347.66,-1.1,-0.32%
9/12/1989,348.7,1.04,0.30%
9/13/1989,345.46,-3.24,-0.93%
9/14/1989,343.16,-2.3,-0.67%
9/15/1989,345.06,1.9,0.55%
9/18/1989,346.73,1.67,0.48%
9/19/1989,346.55,-0.18,-0.05%
9/20/1989,346.47,-0.08,-0.02%
9/21/1989,345.7,-0.77,-0.22%
9/22/1989,347.05,1.35,0.39%
9/25/1989,344.23,-2.82,-0.81%
9/26/1989,344.33,0.1,0.03%
9/27/1989,345.1,0.77,0.22%
9/28/1989,348.6,3.5,1.01%
9/29/1989,349.15,0.55,0.16%
10/2/1989,350.87,1.72,0.49%
10/3/1989,354.71,3.84,1.09%
10/4/1989,356.94,2.23,0.63%
10/5/1989,356.97,0.03,0.01%
10/6/1989,358.78,1.81,0.51%
10/9/1989,359.8,1.02,0.28%
10/10/1989,359.13,-0.67,-0.19%
10/11/1989,356.99,-2.14,-0.60%
10/12/1989,355.39,-1.6,-0.45%
10/13/1989,333.65,-21.74,-6.12%
10/16/1989,342.85,9.2,2.76%
10/17/1989,341.16,-1.69,-0.49%
10/18/1989,341.76,0.6,0.18%
10/19/1989,347.13,5.37,1.57%
10/20/1989,347.16,0.03,0.01%
10/23/1989,344.83,-2.33,-0.67%
10/24/1989,343.7,-1.13,-0.33%
10/25/1989,342.5,-1.2,-0.35%
10/26/1989,337.93,-4.57,-1.33%
10/27/1989,335.06,-2.87,-0.85%
10/30/1989,335.07,0.01,0.00%
10/31/1989,340.36,5.29,1.58%
11/1/1989,341.2,0.84,0.25%
11/2/1989,338.48,-2.72,-0.80%
11/3/1989,337.62,-0.86,-0.25%
11/6/1989,332.61,-5.01,-1.48%
11/7/1989,334.81,2.2,0.66%
11/8/1989,338.15,3.34,1.00%
11/9/1989,336.57,-1.58,-0.47%
11/10/1989,339.1,2.53,0.75%
11/13/1989,339.55,0.45,0.13%
11/14/1989,337.99,-1.56,-0.46%
11/15/1989,340.54,2.55,0.75%
11/16/1989,340.58,0.04,0.01%
11/17/1989,341.61,1.03,0.30%
11/20/1989,339.35,-2.26,-0.66%
11/21/1989,339.59,0.24,0.07%
11/22/1989,341.91,2.32,0.68%
11/24/1989,343.97,2.06,0.60%
11/27/1989,345.61,1.64,0.48%
11/28/1989,345.77,0.16,0.05%
11/29/1989,343.6,-2.17,-0.63%
11/30/1989,345.99,2.39,0.70%
12/1/1989,350.63,4.64,1.34%
12/4/1989,351.41,0.78,0.22%
12/5/1989,349.58,-1.83,-0.52%
12/6/1989,348.55,-1.03,-0.29%
12/7/1989,347.59,-0.96,-0.28%
12/8/1989,348.69,1.1,0.32%
12/11/1989,348.56,-0.13,-0.04%
12/12/1989,351.73,3.17,0.91%
12/13/1989,352.75,1.02,0.29%
12/14/1989,350.93,-1.82,-0.52%
12/15/1989,350.14,-0.79,-0.23%
12/18/1989,343.69,-6.45,-1.84%
12/19/1989,342.46,-1.23,-0.36%
12/20/1989,342.84,0.38,0.11%
12/21/1989,344.78,1.94,0.57%
12/22/1989,347.42,2.64,0.77%
12/26/1989,346.81,-0.61,-0.18%
12/27/1989,348.81,2,0.58%
12/28/1989,350.67,1.86,0.53%
12/29/1989,353.4,2.73,0.78%
1/2/1990,359.69,6.29,1.78%
1/3/1990,358.76,-0.93,-0.26%
1/4/1990,355.67,-3.09,-0.86%
1/5/1990,352.2,-3.47,-0.98%
1/8/1990,353.79,1.59,0.45%
1/9/1990,349.62,-4.17,-1.18%
1/10/1990,347.31,-2.31,-0.66%
1/11/1990,348.53,1.22,0.35%
1/12/1990,339.93,-8.6,-2.47%
1/15/1990,337,-2.93,-0.86%
1/16/1990,340.75,3.75,1.11%
1/17/1990,337.4,-3.35,-0.98%
1/18/1990,338.19,0.79,0.23%
1/19/1990,339.15,0.96,0.28%
1/22/1990,330.38,-8.77,-2.59%
1/23/1990,331.61,1.23,0.37%
1/24/1990,330.26,-1.35,-0.41%
1/25/1990,326.08,-4.18,-1.27%
1/26/1990,325.8,-0.28,-0.09%
1/29/1990,325.2,-0.6,-0.18%
1/30/1990,322.98,-2.22,-0.68%
1/31/1990,329.08,6.1,1.89%
2/1/1990,328.79,-0.29,-0.09%
2/2/1990,330.92,2.13,0.65%
2/5/1990,331.85,0.93,0.28%
2/6/1990,329.66,-2.19,-0.66%
2/7/1990,333.75,4.09,1.24%
2/8/1990,332.96,-0.79,-0.24%
2/9/1990,333.62,0.66,0.20%
2/12/1990,330.08,-3.54,-1.06%
2/13/1990,331.02,0.94,0.28%
2/14/1990,332.01,0.99,0.30%
2/15/1990,334.89,2.88,0.87%
2/16/1990,332.72,-2.17,-0.65%
2/20/1990,327.99,-4.73,-1.42%
2/21/1990,327.67,-0.32,-0.10%
2/22/1990,325.7,-1.97,-0.60%
2/23/1990,324.15,-1.55,-0.48%
2/26/1990,328.67,4.52,1.39%
2/27/1990,330.26,1.59,0.48%
2/28/1990,331.89,1.63,0.49%
3/1/1990,332.74,0.85,0.26%
3/2/1990,335.54,2.8,0.84%
3/5/1990,333.74,-1.8,-0.54%
3/6/1990,337.93,4.19,1.26%
3/7/1990,336.95,-0.98,-0.29%
3/8/1990,340.27,3.32,0.99%
3/9/1990,337.93,-2.34,-0.69%
3/12/1990,338.67,0.74,0.22%
3/13/1990,336,-2.67,-0.79%
3/14/1990,336.87,0.87,0.26%
3/15/1990,338.07,1.2,0.36%
3/16/1990,341.91,3.84,1.14%
3/19/1990,343.53,1.62,0.47%
3/20/1990,341.57,-1.96,-0.57%
3/21/1990,339.74,-1.83,-0.54%
3/22/1990,335.69,-4.05,-1.19%
3/23/1990,337.22,1.53,0.46%
3/26/1990,337.63,0.41,0.12%
3/27/1990,341.5,3.87,1.15%
3/28/1990,342,0.5,0.15%
3/29/1990,340.79,-1.21,-0.35%
3/30/1990,339.94,-0.85,-0.25%
4/2/1990,338.7,-1.24,-0.36%
4/3/1990,343.64,4.94,1.46%
4/4/1990,341.09,-2.55,-0.74%
4/5/1990,340.73,-0.36,-0.11%
4/6/1990,340.08,-0.65,-0.19%
4/9/1990,341.37,1.29,0.38%
4/10/1990,342.07,0.7,0.21%
4/11/1990,341.92,-0.15,-0.04%
4/12/1990,344.34,2.42,0.71%
4/16/1990,344.74,0.4,0.12%
4/17/1990,344.68,-0.06,-0.02%
4/18/1990,340.72,-3.96,-1.15%
4/19/1990,338.09,-2.63,-0.77%
4/20/1990,335.12,-2.97,-0.88%
4/23/1990,331.05,-4.07,-1.21%
4/24/1990,330.36,-0.69,-0.21%
4/25/1990,332.03,1.67,0.51%
4/26/1990,332.92,0.89,0.27%
4/27/1990,329.11,-3.81,-1.14%
4/30/1990,330.8,1.69,0.51%
5/1/1990,332.25,1.45,0.44%
5/2/1990,334.48,2.23,0.67%
5/3/1990,335.57,1.09,0.33%
5/4/1990,338.39,2.82,0.84%
5/7/1990,340.53,2.14,0.63%
5/8/1990,342.01,1.48,0.43%
5/9/1990,342.86,0.85,0.25%
5/10/1990,343.82,0.96,0.28%
5/11/1990,352,8.18,2.38%
5/14/1990,354.75,2.75,0.78%
5/15/1990,354.28,-0.47,-0.13%
5/16/1990,354,-0.28,-0.08%
5/17/1990,354.47,0.47,0.13%
5/18/1990,354.64,0.17,0.05%
5/21/1990,358,3.36,0.95%
5/22/1990,358.43,0.43,0.12%
5/23/1990,359.29,0.86,0.24%
5/24/1990,358.41,-0.88,-0.24%
5/25/1990,354.58,-3.83,-1.07%
5/29/1990,360.65,6.07,1.71%
5/30/1990,360.86,0.21,0.06%
5/31/1990,361.23,0.37,0.10%
6/1/1990,363.16,1.93,0.53%
6/4/1990,367.4,4.24,1.17%
6/5/1990,366.64,-0.76,-0.21%
6/6/1990,364.96,-1.68,-0.46%
6/7/1990,363.15,-1.81,-0.50%
6/8/1990,358.71,-4.44,-1.22%
6/11/1990,361.63,2.92,0.81%
6/12/1990,366.25,4.62,1.28%
6/13/1990,364.9,-1.35,-0.37%
6/14/1990,362.9,-2,-0.55%
6/15/1990,362.91,0.01,0.00%
6/18/1990,356.88,-6.03,-1.66%
6/19/1990,358.47,1.59,0.45%
6/20/1990,359.1,0.63,0.18%
6/21/1990,360.47,1.37,0.38%
6/22/1990,355.43,-5.04,-1.40%
6/25/1990,352.31,-3.12,-0.88%
6/26/1990,352.06,-0.25,-0.07%
6/27/1990,355.14,3.08,0.87%
6/28/1990,357.63,2.49,0.70%
6/29/1990,358.02,0.39,0.11%
7/2/1990,359.54,1.52,0.42%
7/3/1990,360.16,0.62,0.17%
7/5/1990,355.68,-4.48,-1.24%
7/6/1990,358.42,2.74,0.77%
7/9/1990,359.52,1.1,0.31%
7/10/1990,356.49,-3.03,-0.84%
7/11/1990,361.23,4.74,1.33%
7/12/1990,365.44,4.21,1.17%
7/13/1990,367.31,1.87,0.51%
7/16/1990,368.95,1.64,0.45%
7/17/1990,367.52,-1.43,-0.39%
7/18/1990,364.22,-3.3,-0.90%
7/19/1990,365.32,1.1,0.30%
7/20/1990,361.61,-3.71,-1.02%
7/23/1990,355.31,-6.3,-1.74%
7/24/1990,355.79,0.48,0.14%
7/25/1990,357.09,1.3,0.37%
7/26/1990,355.91,-1.18,-0.33%
7/27/1990,353.44,-2.47,-0.69%
7/30/1990,355.55,2.11,0.60%
7/31/1990,356.15,0.6,0.17%
8/1/1990,355.52,-0.63,-0.18%
8/2/1990,351.48,-4.04,-1.14%
8/3/1990,344.86,-6.62,-1.88%
8/6/1990,334.43,-10.43,-3.02%
8/7/1990,334.83,0.4,0.12%
8/8/1990,338.35,3.52,1.05%
8/9/1990,339.94,1.59,0.47%
8/10/1990,335.52,-4.42,-1.30%
8/13/1990,338.84,3.32,0.99%
8/14/1990,339.39,0.55,0.16%
8/15/1990,340.06,0.67,0.20%
8/16/1990,332.39,-7.67,-2.26%
8/17/1990,327.83,-4.56,-1.37%
8/20/1990,328.51,0.68,0.21%
8/21/1990,321.86,-6.65,-2.02%
8/22/1990,316.55,-5.31,-1.65%
8/23/1990,307.06,-9.49,-3.00%
8/24/1990,311.51,4.45,1.45%
8/27/1990,321.44,9.93,3.19%
8/28/1990,321.34,-0.1,-0.03%
8/29/1990,324.19,2.85,0.89%
8/30/1990,318.71,-5.48,-1.69%
8/31/1990,322.56,3.85,1.21%
9/4/1990,323.09,0.53,0.16%
9/5/1990,324.39,1.3,0.40%
9/6/1990,320.46,-3.93,-1.21%
9/7/1990,323.4,2.94,0.92%
9/10/1990,321.63,-1.77,-0.55%
9/11/1990,321.04,-0.59,-0.18%
9/12/1990,322.54,1.5,0.47%
9/13/1990,318.65,-3.89,-1.21%
9/14/1990,316.83,-1.82,-0.57%
9/17/1990,317.77,0.94,0.30%
9/18/1990,318.6,0.83,0.26%
9/19/1990,316.6,-2,-0.63%
9/20/1990,311.48,-5.12,-1.62%
9/21/1990,311.32,-0.16,-0.05%
9/24/1990,304.59,-6.73,-2.16%
9/25/1990,308.26,3.67,1.20%
9/26/1990,305.06,-3.2,-1.04%
9/27/1990,300.97,-4.09,-1.34%
9/28/1990,306.05,5.08,1.69%
10/1/1990,314.94,8.89,2.90%
10/2/1990,315.21,0.27,0.09%
10/3/1990,311.4,-3.81,-1.21%
10/4/1990,312.69,1.29,0.41%
10/5/1990,311.5,-1.19,-0.38%
10/8/1990,313.48,1.98,0.64%
10/9/1990,305.1,-8.38,-2.67%
10/10/1990,300.39,-4.71,-1.54%
10/11/1990,295.46,-4.93,-1.64%
10/12/1990,300.03,4.57,1.55%
10/15/1990,303.23,3.2,1.07%
10/16/1990,298.92,-4.31,-1.42%
10/17/1990,298.76,-0.16,-0.05%
10/18/1990,305.74,6.98,2.34%
10/19/1990,312.48,6.74,2.20%
10/22/1990,314.76,2.28,0.73%
10/23/1990,312.36,-2.4,-0.76%
10/24/1990,312.6,0.24,0.08%
10/25/1990,310.17,-2.43,-0.78%
10/26/1990,304.71,-5.46,-1.76%
10/29/1990,301.88,-2.83,-0.93%
10/30/1990,304.06,2.18,0.72%
10/31/1990,304,-0.06,-0.02%
11/1/1990,307.02,3.02,0.99%
